LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
70.0,February,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.4,0,2+,Canceled,0,No Changes,December
106.0,April,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.2,0,0,Check-Out,0,No Changes,January
69.0,October,2,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,85.67,0,0,Check-Out,1,No Changes,August
2.0,May,2,0,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,118.0,0,1,Check-Out,0,No Changes,May
18.0,January,3+,6+,1.0,0.0,0.0,SC,Other_Africa,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,76.0,0,0,No-Show,0,No Changes,December
102.0,October,0,2,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,87.0,0,0,Canceled,1,No Changes,July
145.0,August,2,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,76.5,0,1,Check-Out,1,No Changes,March
56.0,June,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,120.0,0,0,Canceled,0,No Changes,April
38.0,November,2,1,2.0,0.0,0.0,HB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,103.87,0,1,Check-Out,0,No Changes,October
19.0,May,1,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.0,0,2+,Check-Out,0,No Changes,April
60.0,June,0,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.9,0,1,Check-Out,0,No Changes,April
156.0,April,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,November
7.0,November,0,2,2.0,1.0,0.0,BB,National,Complementary,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,0.0,0,2+,Canceled,0,No Changes,November
0.0,April,2,0,1.0,0.0,0.0,BB,Other_Africa,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,121.0,0,0,No-Show,0,No Changes,April
132.0,July,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,72.25,0,0,Check-Out,0,No Changes,February
183.0,August,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.95,0,0,Canceled,0,No Changes,February
32.0,November,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,73.0,0,0,Check-Out,0,No Changes,October
45.0,June,0,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,128.4,0,1,Check-Out,0,No Changes,April
5.0,September,1,3,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,141.5,0,2+,Canceled,0,No Changes,September
41.0,October,0,3,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.0,0,0,Check-Out,0,No Changes,September
129.0,July,2,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,120.6,0,0,Canceled,0,No Changes,March
29.0,May,1,2,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,160.0,0,1,Check-Out,0,No Changes,April
37.0,December,1,1,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Contract,97.0,0,1,Check-Out,0,No Changes,November
50.0,October,0,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,146.0,0,0,Canceled,0,No Changes,September
69.0,June,2,4,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,April
257.0,August,2,2,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,180.0,0,1,Canceled,0,No Changes,November
1.0,July,0,2,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,July
167.0,December,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,97.75,0,0,Canceled,0,No Changes,July
59.0,December,1,4,2.0,0.0,0.0,BB,Spain,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,86.41,1,0,Check-Out,0,No Changes,October
4.0,July,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,0,3+,D,1,No Deposit,no_Agent,other_Company,Transient,103.0,1,1,Check-Out,0,No Changes,June
160.0,July,1,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,107.1,0,1,Check-Out,0,No Changes,January
0.0,December,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,0,3+,A,0,No Deposit,no_Agent,other_Company,Transient,67.0,0,1,Check-Out,0,No Changes,December
118.0,July,2,5,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.0,0,0,Check-Out,0,No Changes,March
29.0,January,0,3,1.0,0.0,0.0,BB,Other_Europe,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,December
31.0,March,2,1,2.0,0.0,0.0,BB,Germany,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,98.0,0,0,Check-Out,0,No Changes,February
276.0,July,2,1,2.0,1.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,123.3,0,2+,Canceled,0,No Changes,October
115.0,June,2,2,0.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,92.12,0,0,Canceled,0,No Changes,March
396.0,June,2,0,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,122.4,0,1,Check-Out,0,No Changes,May
44.0,February,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,January
179.0,July,2,2,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.95,0,1,Check-Out,0,No Changes,January
265.0,June,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
191.0,May,1,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,138.6,0,0,Canceled,0,No Changes,November
4.0,May,2,1,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,109.0,0,1,Check-Out,1,No Changes,May
368.0,June,0,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,June
13.0,July,1,1,1.0,0.0,0.0,BB,Spain,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,79.0,0,0,Check-Out,0,No Changes,June
142.0,August,2,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,76.5,0,1,Check-Out,0,No Changes,March
142.0,June,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,125.0,0,0,Canceled,0,No Changes,February
206.0,June,1,2,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,144.0,0,1,Check-Out,0,No Changes,November
6.0,December,0,2,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,0.0,0,0,Check-Out,1,No Changes,December
26.0,December,2,1,2.0,1.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient,84.5,0,1,Canceled,0,No Changes,November
0.0,November,0,1,2.0,0.0,0.0,BB,Spain,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,89.0,0,0,Check-Out,0,No Changes,November
49.0,December,2,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,115.2,1,2+,Check-Out,0,No Changes,October
62.0,April,0,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,February
59.0,April,2,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,2+,No Deposit,other_Agent,no_Company,Transient,126.0,0,2+,Check-Out,0,No Changes,February
164.0,August,2,4,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,87.6,0,0,Check-Out,0,No Changes,March
155.0,August,1,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,94.5,0,0,Canceled,0,No Changes,March
601.0,March,0,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,59.0,0,0,Canceled,0,No Changes,July
171.0,July,1,3,3.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,93.84,0,1,Check-Out,0,No Changes,February
43.0,August,1,2,2.0,1.0,0.0,HB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,203.85,1,1,Check-Out,0,No Changes,July
12.0,May,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,163.33,0,1,Canceled,0,No Changes,May
66.0,June,1,1,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.75,0,0,Check-Out,0,No Changes,April
70.0,April,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,97.33,0,0,Check-Out,0,No Changes,February
87.0,October,2,1,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.75,0,1,Check-Out,0,No Changes,July
321.0,April,1,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,109.8,0,1,Canceled,0,No Changes,May
130.0,September,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,139.5,0,2+,Canceled,0,No Changes,May
112.0,May,0,1,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.0,0,0,Check-Out,0,No Changes,February
164.0,May,1,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,December
273.0,July,0,2,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,87.0,0,0,Check-Out,0,No Changes,October
7.0,July,0,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,160.0,0,2+,Check-Out,0,No Changes,July
164.0,August,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,60.0,0,0,Canceled,0,No Changes,March
59.0,November,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.6,0,1,Check-Out,0,No Changes,September
179.0,May,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,117.0,0,2+,Check-Out,0,No Changes,November
99.0,February,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.6,0,1,Canceled,0,No Changes,November
62.0,April,0,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,February
151.0,March,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,95.0,0,0,Check-Out,0,No Changes,October
152.0,August,0,3,3.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,140.7,0,2+,Check-Out,0,No Changes,March
457.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,July
113.0,May,0,3,1.0,0.0,0.0,BB,National,Corporate,TA/TO,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,100.0,0,0,Canceled,0,No Changes,February
7.0,December,2,4,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Transient,117.0,0,0,Check-Out,0,No Changes,December
45.0,June,1,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,101.7,0,1,Check-Out,1,No Changes,May
149.0,July,2,5,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,122.04,0,0,Check-Out,1,No Changes,February
254.0,September,1,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,96.0,0,0,Canceled,0,No Changes,January
38.0,January,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
139.0,November,2,4,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.0,0,0,Canceled,0,No Changes,June
228.0,July,0,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,107.1,0,1,Check-Out,0,No Changes,November
167.0,August,1,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.9,0,0,Check-Out,0,No Changes,March
66.0,May,1,0,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,3+,Other,1,Non Refund,no_Agent,other_Company,Transient-Party,106.0,0,0,Check-Out,0,No Changes,February
4.0,August,0,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,199.0,0,1,Check-Out,0,No Changes,August
17.0,February,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,100.3,0,0,Check-Out,0,No Changes,January
64.0,May,0,2,2.0,0.0,0.0,BB,National,Corporate,TA/TO,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,140.0,0,0,Canceled,0,No Changes,March
208.0,August,0,1,2.0,0.0,0.0,HB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,157.0,0,1,Check-Out,0,No Changes,January
151.0,April,0,4,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,121.5,0,2+,Check-Out,0,No Changes,November
137.0,January,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,70.0,0,0,Canceled,0,No Changes,September
146.0,August,1,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,130.5,0,0,Canceled,0,No Changes,March
7.0,October,1,0,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,65.0,0,0,Check-Out,0,No Changes,October
0.0,July,1,1,1.0,0.0,0.0,BB,National,Direct,Direct,1,0,3+,A,2+,No Deposit,no_Agent,other_Company,Transient,75.0,0,2+,Check-Out,0,No Changes,July
58.0,April,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,81.08,0,0,Check-Out,0,No Changes,February
117.0,May,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,83.64,0,0,Check-Out,0,No Changes,January
249.0,October,1,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,96.3,0,0,Canceled,0,No Changes,February
16.0,June,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,152.67,0,1,Check-Out,0,No Changes,May
135.0,June,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,February
39.0,August,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,109.0,0,0,Check-Out,0,No Changes,July
195.0,September,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient,48.0,0,0,Canceled,0,No Changes,March
43.0,February,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,96.3,0,1,Check-Out,0,No Changes,January
69.0,June,2,4,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,April
172.0,November,0,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.9,1,1,Check-Out,0,No Changes,May
159.0,August,3+,5,2.0,0.0,0.0,BB,France,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,97.75,0,0,Check-Out,0,No Changes,March
13.0,July,1,0,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,118.0,0,1,Check-Out,0,No Changes,July
68.0,September,0,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,July
119.0,December,2,3,1.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,79.2,0,1,Check-Out,0,No Changes,August
13.0,March,1,0,1.0,0.0,0.0,BB,Other_Americas,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,75.0,0,0,Check-Out,0,No Changes,March
25.0,November,0,2,1.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,101.0,0,1,Check-Out,0,No Changes,October
40.0,October,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.5,0,0,Check-Out,0,No Changes,September
79.0,November,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,88.4,0,2+,Canceled,0,No Changes,September
41.0,April,1,0,1.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,116.1,0,0,Check-Out,0,No Changes,March
41.0,April,0,1,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,99.9,1,1,Check-Out,0,No Changes,March
116.0,February,2,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,61.0,0,0,No-Show,1,No Changes,November
28.0,September,0,2,2.0,1.0,0.0,BB,Other_Oceania,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,231.0,0,1,Check-Out,0,No Changes,August
454.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
28.0,March,2,1,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,108.0,0,2+,Check-Out,0,No Changes,February
181.0,September,0,2,3.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,169.0,0,0,Check-Out,1,No Changes,March
315.0,September,1,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,November
109.0,May,0,3,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,126.0,0,0,Check-Out,0,No Changes,January
346.0,September,0,2,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Check-Out,1,No Changes,October
2.0,August,0,2,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,169.0,0,1,Check-Out,0,No Changes,August
20.0,January,1,1,1.0,0.0,0.0,BB,France,Corporate,Corporate,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,80.0,0,0,Check-Out,0,No Changes,December
173.0,June,2,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,140.0,0,0,Canceled,0,No Changes,December
104.0,May,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,111.78,0,0,Canceled,1,No Changes,January
0.0,September,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,150.0,0,0,Check-Out,0,No Changes,September
97.0,October,1,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,140.0,0,0,Canceled,0,No Changes,June
14.0,October,0,2,1.0,0.0,0.0,BB,Other_Africa,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,100.0,0,0,Check-Out,0,No Changes,October
178.0,July,2,4,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.61,0,1,Canceled,0,No Changes,January
115.0,April,0,2,2.0,0.0,0.0,BB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,1,Check-Out,0,No Changes,December
4.0,May,1,2,1.0,0.0,0.0,BB,Other_Europe,Aviation,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,95.0,0,0,Check-Out,0,No Changes,May
314.0,August,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Contract,62.0,0,0,Canceled,0,No Changes,October
59.0,October,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,85.0,0,0,Check-Out,0,No Changes,August
94.0,April,0,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient-Party,125.1,0,1,Check-Out,0,No Changes,January
26.0,October,0,3,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,119.0,0,1,Check-Out,0,No Changes,September
121.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,1,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,1,No Changes,February
56.0,September,2,2,3.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,185.0,0,1,Check-Out,1,No Changes,July
88.0,June,2,1,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,102.3,0,1,Check-Out,0,No Changes,March
9.0,January,1,2,1.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,82.0,0,2+,Check-Out,0,No Changes,January
23.0,October,1,0,2.0,0.0,0.0,BB,National,Complementary,Corporate,0,0,1-2,A,0,No Deposit,no_Agent,other_Company,Transient,0.0,0,1,Check-Out,1,No Changes,October
629.0,March,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
133.0,April,0,4,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,124.0,0,0,Check-Out,0,No Changes,December
